trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,price,expire_time_ns,is_post_only,display_qty,trigger_instrument_id,trigger_price,trigger_type
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-e9d13e5aa6166e5a-4360,MARKET,BUY,20.350,GTC,False,False,20.350,TAKER,54383.100000000006,0.0,['774.68725950 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240226-203100-001-000-1,"['O-20240226-203100-001-000-2', 'O-20240226-203100-001-000-3']",,,,,"['scenario=HSP-1708979280000000000-000003', 'family=HML']",e806f756-3c67-4cc3-a383-b280c18c23e8,2024-02-26 20:31:00+00:00,2024-02-26 20:31:00+00:00,,,,,,,
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-004,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-9113642f18c48571-4589,MARKET,SELL,20.350,GTC,True,False,20.350,TAKER,54673.8,0.0,['778.82828100 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,5108cf15-5c8d-45ee-9743-28789ac5f95c,2024-02-26 21:31:00+00:00,2024-02-26 21:31:00+00:00,,,,,,,
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-005,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-2b46ef71a2f9d6a0-6491,MARKET,BUY,15.698,GTC,False,False,15.698,TAKER,56210.5,0.0,['617.67470030 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240227-060300-001-000-2,"['O-20240227-060300-001-000-6', 'O-20240227-060300-001-000-7']",,,,,"['scenario=HSP-1709013660000000000-000012', 'family=HML']",b2fe6577-51f0-4223-bd9d-81231be5dfe5,2024-02-27 06:03:00+00:00,2024-02-27 06:03:00+00:00,,,,,,,
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-008,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-bb03f78f64ca4ff9-6717,MARKET,SELL,15.698,GTC,True,False,15.698,TAKER,56355.9,0.0,['619.27244274 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,3319a18c-0db5-4f09-8d66-85e25a07a1f3,2024-02-27 07:03:00+00:00,2024-02-27 07:03:00+00:00,,,,,,,
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-009,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-6330542e3d45ccd2-12829,MARKET,BUY,29.688,GTC,False,False,29.688,TAKER,59179.201623551606,0.0,['1229.83849646 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240228-103200-001-000-3,"['O-20240228-103200-001-000-10', 'O-20240228-103200-001-000-11']",,,,,"['scenario=HSP-1709116080000000000-000024', 'family=HML']",782eadef-8462-4dfe-8efe-a5cc572bbd6b,2024-02-28 10:32:00+00:00,2024-02-28 10:32:00+00:00,,,,,,,
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-012,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-f676a306ad3ecb1d-13061,MARKET,SELL,29.688,GTC,True,False,29.688,TAKER,59398.1,0.0,['1234.38755496 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,55373cd0-b7e0-4757-abd2-75949199a0e1,2024-02-28 11:32:00+00:00,2024-02-28 11:32:00+00:00,,,,,,,
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-013,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-96e4e6b8cca9b928-13239,MARKET,BUY,11.794,GTC,False,False,11.794,TAKER,59300.1,0.0,['489.56976558 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240228-121700-001-000-4,"['O-20240228-121700-001-000-14', 'O-20240228-121700-001-000-15']",,,,,"['scenario=HSP-1709122380000000000-000026', 'family=HML']",0c557f65-ac5f-47ba-a1fc-7a0a97ae1fc1,2024-02-28 12:17:00+00:00,2024-02-28 12:17:00+00:00,,,,,,,
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-015,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-1f068512bcfd3ffd-13433,LIMIT,SELL,11.794,GTC,True,False,11.794,MAKER,59588.899999999994,0.09999999999854481,['491.95404062 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240228-121700-001-000-4,['O-20240228-121700-001-000-14'],O-20240228-121700-001-000-13,,,,"['scenario=HSP-1709122380000000000-000026', 'family=HML']",01a0f0a0-0c83-43c0-9c9f-309c552dcab8,2024-02-28 12:17:00+00:00,2024-02-28 13:07:00+00:00,59589.0,,True,,,,
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-016,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-b58cf20080a5e314-14454,MARKET,BUY,3.429,GTC,False,False,3.429,TAKER,62289.100000000006,0.0,['149.51252673 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240228-172900-001-000-5,"['O-20240228-172900-001-000-17', 'O-20240228-172900-001-000-18']",,,,,"['scenario=HSP-1709141160000000000-000028', 'family=HML']",3da4dc0a-1fa1-4ab9-9511-dcb47b2af124,2024-02-28 17:29:00+00:00,2024-02-28 17:29:00+00:00,,,,,,,
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-017,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-02ff365b237e92c5-14462,STOP_MARKET,SELL,3.429,GTC,True,False,3.429,TAKER,61396.99999999999,0.10000000001309672,['147.37121910 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240228-172900-001-000-5,['O-20240228-172900-001-000-18'],O-20240228-172900-001-000-16,,,,"['scenario=HSP-1709141160000000000-000028', 'family=HML']",7e0771d8-10ba-4b15-8c60-88943e12e29d,2024-02-28 17:29:00+00:00,2024-02-28 17:31:00+00:00,,,,,,61397.1,DEFAULT
